Customer_ID,Month,Region,Industry,Segment,Revenue_USD,Active_Users,Support_Tickets,Renewal_Status,Churn_Probability
CUST-0443,2025-03,APAC,MedTech,SMB,30363,275,11,At Risk,0.55
CUST-0443,2025-04,APAC,MedTech,SMB,7799,322,10,Renewed,0.94
CUST-0443,2025-05,APAC,MedTech,SMB,17568,468,10,At Risk,0.53
CUST-0443,2025-06,APAC,MedTech,SMB,39529,256,9,Lost,0.75
CUST-0443,2025-07,APAC,MedTech,SMB,10297,464,10,Renewed,0.35
CUST-0443,2025-08,APAC,MedTech,SMB,14977,43,4,Renewed,0.05
CUST-0444,2024-09,EMEA,MedTech,SMB,11601,41,0,At Risk,0.24
CUST-0444,2024-10,EMEA,MedTech,SMB,20210,45,16,Renewed,0.03
CUST-0444,2024-11,EMEA,MedTech,SMB,12364,238,8,Renewed,0.07
CUST-0444,2024-12,EMEA,MedTech,SMB,7022,260,17,Renewed,0.69
CUST-0444,2025-01,EMEA,MedTech,SMB,19006,106,10,Lost,0.32
CUST-0444,2025-02,EMEA,MedTech,SMB,47474,91,2,At Risk,0.63
CUST-0444,2025-03,EMEA,MedTech,SMB,30383,334,11,Renewed,0.7
CUST-0444,2025-04,EMEA,MedTech,SMB,10537,223,1,At Risk,0.71
CUST-0444,2025-05,EMEA,MedTech,SMB,45104,242,6,Renewed,0.95
CUST-0444,2025-06,EMEA,MedTech,SMB,14540,264,15,Renewed,0.49
CUST-0444,2025-07,EMEA,MedTech,SMB,35017,100,5,Renewed,0.88
CUST-0444,2025-08,EMEA,MedTech,SMB,7623,450,9,Renewed,0.21
CUST-0445,2024-05,North America,High-Tech,Enterprise,15588,206,15,Renewed,0.3
CUST-0445,2024-06,North America,High-Tech,Enterprise,14085,495,4,Renewed,0.11
CUST-0445,2024-07,North America,High-Tech,Enterprise,6358,228,13,Renewed,0.38
CUST-0445,2024-08,North America,High-Tech,Enterprise,46213,441,12,Renewed,0.45
CUST-0445,2024-09,North America,High-Tech,Enterprise,35159,166,6,Renewed,0.38
CUST-0445,2024-10,North America,High-Tech,Enterprise,18557,65,0,Renewed,0.5
CUST-0445,2024-11,North America,High-Tech,Enterprise,31243,197,18,Renewed,0.86
CUST-0445,2024-12,North America,High-Tech,Enterprise,38576,176,8,At Risk,0.53
CUST-0445,2025-01,North America,High-Tech,Enterprise,14907,134,6,Renewed,0.49
CUST-0445,2025-02,North America,High-Tech,Enterprise,23899,270,9,Renewed,0.75
CUST-0445,2025-03,North America,High-Tech,Enterprise,39214,80,18,At Risk,0.59
CUST-0445,2025-04,North America,High-Tech,Enterprise,27050,60,5,At Risk,0.7
CUST-0445,2025-05,North America,High-Tech,Enterprise,17534,102,5,Renewed,0.97
CUST-0445,2025-06,North America,High-Tech,Enterprise,41631,447,4,Renewed,0.79
CUST-0445,2025-07,North America,High-Tech,Enterprise,33015,68,5,Renewed,0.5
CUST-0445,2025-08,North America,High-Tech,Enterprise,10517,413,16,At Risk,0.18
CUST-0446,2024-07,EMEA,MedTech,Mid-Market,43965,229,6,Renewed,0.69
CUST-0446,2024-08,EMEA,MedTech,Mid-Market,8312,337,8,At Risk,0.44
CUST-0446,2024-09,EMEA,MedTech,Mid-Market,32852,287,1,Renewed,0.89
CUST-0446,2024-10,EMEA,MedTech,Mid-Market,8999,61,17,Renewed,0.58
CUST-0446,2024-11,EMEA,MedTech,Mid-Market,42785,313,9,Renewed,0.83
CUST-0446,2024-12,EMEA,MedTech,Mid-Market,24791,197,13,Renewed,0.46
CUST-0446,2025-01,EMEA,MedTech,Mid-Market,35405,5,11,Renewed,0.11
CUST-0446,2025-02,EMEA,MedTech,Mid-Market,18156,145,16,Renewed,0.88
CUST-0446,2025-03,EMEA,MedTech,Mid-Market,43108,288,17,Renewed,0.13
CUST-0446,2025-04,EMEA,MedTech,Mid-Market,46053,420,5,Renewed,0.43
CUST-0446,2025-05,EMEA,MedTech,Mid-Market,43032,102,4,At Risk,0.1
CUST-0446,2025-06,EMEA,MedTech,Mid-Market,40842,113,1,Renewed,0.77
CUST-0446,2025-07,EMEA,MedTech,Mid-Market,5936,287,16,At Risk,0.38
CUST-0446,2025-08,EMEA,MedTech,Mid-Market,41423,139,6,Renewed,0.39
CUST-0447,2024-04,EMEA,Pharma,SMB,21927,43,2,Renewed,0.01
CUST-0447,2024-05,EMEA,Pharma,SMB,34950,305,1,Lost,0.03
CUST-0447,2024-06,EMEA,Pharma,SMB,43399,101,17,Renewed,0.94
CUST-0447,2024-07,EMEA,Pharma,SMB,17819,144,9,Renewed,0.59
CUST-0447,2024-08,EMEA,Pharma,SMB,8812,365,15,At Risk,0.98
CUST-0447,2024-09,EMEA,Pharma,SMB,40379,177,0,At Risk,0.9
CUST-0447,2024-10,EMEA,Pharma,SMB,7015,247,5,Renewed,0.21
CUST-0447,2024-11,EMEA,Pharma,SMB,18521,166,9,Renewed,0.82
CUST-0447,2024-12,EMEA,Pharma,SMB,9597,280,13,Renewed,0.96
CUST-0447,2025-01,EMEA,Pharma,SMB,43928,143,4,Renewed,0.99
CUST-0447,2025-02,EMEA,Pharma,SMB,31959,61,17,Renewed,0.76
CUST-0447,2025-03,EMEA,Pharma,SMB,45486,229,5,At Risk,0.44
CUST-0447,2025-04,EMEA,Pharma,SMB,9312,99,10,At Risk,0.77
CUST-0447,2025-05,EMEA,Pharma,SMB,37374,305,19,At Risk,0.81
CUST-0447,2025-06,EMEA,Pharma,SMB,39958,100,13,Renewed,0.43
CUST-0447,2025-07,EMEA,Pharma,SMB,33013,130,4,Renewed,0.18
CUST-0447,2025-08,EMEA,Pharma,SMB,20389,198,2,At Risk,0.84
CUST-0448,2024-08,North America,High-Tech,Enterprise,7220,256,7,At Risk,0.51
CUST-0448,2024-09,North America,High-Tech,Enterprise,24269,197,19,At Risk,0.29
CUST-0448,2024-10,North America,High-Tech,Enterprise,45864,383,12,Renewed,0.13
CUST-0448,2024-11,North America,High-Tech,Enterprise,46424,450,16,Renewed,0.67
CUST-0448,2024-12,North America,High-Tech,Enterprise,7158,355,1,At Risk,0.43
CUST-0448,2025-01,North America,High-Tech,Enterprise,8360,314,7,Lost,0.05
CUST-0448,2025-02,North America,High-Tech,Enterprise,40567,9,9,At Risk,0.39
CUST-0448,2025-03,North America,High-Tech,Enterprise,37877,412,4,Renewed,0.54
CUST-0448,2025-04,North America,High-Tech,Enterprise,21818,380,9,Renewed,0.26
CUST-0448,2025-05,North America,High-Tech,Enterprise,7093,141,4,At Risk,0.13
CUST-0448,2025-06,North America,High-Tech,Enterprise,25610,469,8,At Risk,0.77
CUST-0448,2025-07,North America,High-Tech,Enterprise,23547,351,0,Renewed,0.84
CUST-0448,2025-08,North America,High-Tech,Enterprise,6341,342,18,Renewed,0.61
CUST-0449,2024-02,APAC,Pharma,Mid-Market,48458,236,6,At Risk,0.21
CUST-0449,2024-03,APAC,Pharma,Mid-Market,11804,281,16,Lost,0.54
CUST-0449,2024-04,APAC,Pharma,Mid-Market,5620,282,17,At Risk,0.74
CUST-0449,2024-05,APAC,Pharma,Mid-Market,48583,289,5,Renewed,0.71
CUST-0449,2024-06,APAC,Pharma,Mid-Market,23619,388,7,Renewed,0.49
CUST-0449,2024-07,APAC,Pharma,Mid-Market,47030,415,11,Renewed,0.74
CUST-0449,2024-08,APAC,Pharma,Mid-Market,41121,230,11,At Risk,0.72
CUST-0449,2024-09,APAC,Pharma,Mid-Market,34032,70,12,At Risk,0.04
CUST-0449,2024-10,APAC,Pharma,Mid-Market,12545,351,9,At Risk,0.04
CUST-0449,2024-11,APAC,Pharma,Mid-Market,41287,23,16,Renewed,0.23
CUST-0449,2024-12,APAC,Pharma,Mid-Market,11654,286,11,Renewed,0.32
CUST-0449,2025-01,APAC,Pharma,Mid-Market,22412,186,16,Renewed,0.42
CUST-0449,2025-02,APAC,Pharma,Mid-Market,34861,262,9,At Risk,0.34
CUST-0449,2025-03,APAC,Pharma,Mid-Market,28371,79,13,At Risk,0.32
CUST-0449,2025-04,APAC,Pharma,Mid-Market,30991,236,16,Renewed,0.93
CUST-0449,2025-05,APAC,Pharma,Mid-Market,41943,119,0,Renewed,0.1
CUST-0449,2025-06,APAC,Pharma,Mid-Market,16384,73,0,Lost,0.78
CUST-0449,2025-07,APAC,Pharma,Mid-Market,32740,303,17,Renewed,0.46
CUST-0449,2025-08,APAC,Pharma,Mid-Market,25717,153,4,Renewed,0.86
CUST-0450,2024-07,APAC,MedTech,SMB,23410,133,18,Renewed,0.3
CUST-0450,2024-08,APAC,MedTech,SMB,33011,147,11,Renewed,0.42
CUST-0450,2024-09,APAC,MedTech,SMB,14848,146,14,Renewed,0.07
CUST-0450,2024-10,APAC,MedTech,SMB,26274,62,12,Lost,0.18
CUST-0450,2024-11,APAC,MedTech,SMB,30034,55,8,Renewed,0.12
CUST-0450,2024-12,APAC,MedTech,SMB,19989,230,16,Renewed,0.05
CUST-0450,2025-01,APAC,MedTech,SMB,12769,194,18,At Risk,0.8
CUST-0450,2025-02,APAC,MedTech,SMB,20435,314,5,Renewed,0.77
CUST-0450,2025-03,APAC,MedTech,SMB,20819,482,12,Renewed,0.08
CUST-0450,2025-04,APAC,MedTech,SMB,15468,250,16,Lost,0.05
CUST-0450,2025-05,APAC,MedTech,SMB,6053,107,2,Renewed,0.09
CUST-0450,2025-06,APAC,MedTech,SMB,38441,279,3,Renewed,0.8
CUST-0450,2025-07,APAC,MedTech,SMB,9097,45,16,Renewed,0.24
CUST-0450,2025-08,APAC,MedTech,SMB,14608,474,7,Lost,0.18
CUST-0451,2024-10,APAC,MedTech,Enterprise,45724,374,18,Renewed,0.41
CUST-0451,2024-11,APAC,MedTech,Enterprise,32516,312,5,Renewed,0.78
CUST-0451,2024-12,APAC,MedTech,Enterprise,16105,305,19,At Risk,0.56
CUST-0451,2025-01,APAC,MedTech,Enterprise,6182,294,18,Renewed,0.62
CUST-0451,2025-02,APAC,MedTech,Enterprise,25154,59,11,Renewed,0.45
CUST-0451,2025-03,APAC,MedTech,Enterprise,45392,16,4,Renewed,0.96
CUST-0451,2025-04,APAC,MedTech,Enterprise,36414,374,11,Renewed,0.51
CUST-0451,2025-05,APAC,MedTech,Enterprise,20671,32,8,Renewed,0.29
CUST-0451,2025-06,APAC,MedTech,Enterprise,17908,153,15,Renewed,0.08
CUST-0451,2025-07,APAC,MedTech,Enterprise,38170,91,10,Renewed,0.27
CUST-0451,2025-08,APAC,MedTech,Enterprise,45844,413,15,Renewed,0.28
CUST-0452,2024-10,EMEA,High-Tech,SMB,49987,237,4,Renewed,0.45
CUST-0452,2024-11,EMEA,High-Tech,SMB,11452,60,0,Lost,0.05
CUST-0452,2024-12,EMEA,High-Tech,SMB,18858,405,1,Renewed,0.2
CUST-0452,2025-01,EMEA,High-Tech,SMB,46653,110,7,At Risk,0.51
CUST-0452,2025-02,EMEA,High-Tech,SMB,38847,327,17,Renewed,0.44
CUST-0452,2025-03,EMEA,High-Tech,SMB,5954,37,15,Renewed,0.49
CUST-0452,2025-04,EMEA,High-Tech,SMB,21355,351,12,Lost,0.18
CUST-0452,2025-05,EMEA,High-Tech,SMB,10225,61,11,Renewed,0.49
CUST-0452,2025-06,EMEA,High-Tech,SMB,19960,146,1,At Risk,0.56
CUST-0452,2025-07,EMEA,High-Tech,SMB,17687,132,2,Renewed,0.26
CUST-0452,2025-08,EMEA,High-Tech,SMB,20190,195,16,Renewed,0.04
CUST-0453,2025-02,North America,MedTech,Enterprise,33945,192,8,Renewed,0.63
CUST-0453,2025-03,North America,MedTech,Enterprise,47806,115,4,Renewed,0.48
CUST-0453,2025-04,North America,MedTech,Enterprise,13649,230,18,Renewed,0.72
CUST-0453,2025-05,North America,MedTech,Enterprise,24503,303,7,Renewed,0.95
CUST-0453,2025-06,North America,MedTech,Enterprise,31760,285,0,Renewed,0.31
CUST-0453,2025-07,North America,MedTech,Enterprise,33839,283,12,Renewed,0.68
CUST-0453,2025-08,North America,MedTech,Enterprise,39130,283,16,Renewed,0.13
CUST-0454,2024-02,EMEA,High-Tech,Enterprise,46156,351,15,Renewed,0.54
CUST-0454,2024-03,EMEA,High-Tech,Enterprise,12758,441,12,Lost,0.85
CUST-0454,2024-04,EMEA,High-Tech,Enterprise,15242,276,13,Renewed,0.78
CUST-0454,2024-05,EMEA,High-Tech,Enterprise,6216,95,2,Renewed,0.4
CUST-0454,2024-06,EMEA,High-Tech,Enterprise,6983,338,6,Renewed,0.21
CUST-0454,2024-07,EMEA,High-Tech,Enterprise,28621,35,2,Renewed,0.48
CUST-0454,2024-08,EMEA,High-Tech,Enterprise,29046,48,4,Renewed,0.76
CUST-0454,2024-09,EMEA,High-Tech,Enterprise,6984,55,16,At Risk,0.73
CUST-0454,2024-10,EMEA,High-Tech,Enterprise,49811,139,4,Renewed,0.04
CUST-0454,2024-11,EMEA,High-Tech,Enterprise,37266,281,9,Renewed,0.33
CUST-0454,2024-12,EMEA,High-Tech,Enterprise,47156,416,11,Renewed,0.89
CUST-0454,2025-01,EMEA,High-Tech,Enterprise,44428,284,4,Renewed,0.8
CUST-0454,2025-02,EMEA,High-Tech,Enterprise,16792,64,9,Renewed,0.15
CUST-0454,2025-03,EMEA,High-Tech,Enterprise,7392,42,7,Renewed,0.74
CUST-0454,2025-04,EMEA,High-Tech,Enterprise,15000,273,10,Renewed,0.53
CUST-0454,2025-05,EMEA,High-Tech,Enterprise,37551,475,10,Renewed,0.38
CUST-0454,2025-06,EMEA,High-Tech,Enterprise,12551,229,7,Renewed,0.34
CUST-0454,2025-07,EMEA,High-Tech,Enterprise,24906,106,19,Renewed,0.49
CUST-0454,2025-08,EMEA,High-Tech,Enterprise,6302,276,5,Renewed,0.71
CUST-0455,2024-03,EMEA,Pharma,Enterprise,43867,186,4,Renewed,0.4
CUST-0455,2024-04,EMEA,Pharma,Enterprise,46515,410,6,Lost,0.6
CUST-0455,2024-05,EMEA,Pharma,Enterprise,42728,405,2,Renewed,0.47
CUST-0455,2024-06,EMEA,Pharma,Enterprise,30348,235,10,At Risk,0.8
CUST-0455,2024-07,EMEA,Pharma,Enterprise,25817,259,19,Renewed,0.28
CUST-0455,2024-08,EMEA,Pharma,Enterprise,23398,338,19,At Risk,0.24
CUST-0455,2024-09,EMEA,Pharma,Enterprise,7345,286,13,At Risk,0.93
CUST-0455,2024-10,EMEA,Pharma,Enterprise,23307,456,7,At Risk,1.0
CUST-0455,2024-11,EMEA,Pharma,Enterprise,30532,153,7,Lost,0.38
CUST-0455,2024-12,EMEA,Pharma,Enterprise,20160,352,0,Renewed,0.64
CUST-0455,2025-01,EMEA,Pharma,Enterprise,41220,245,12,Renewed,0.28
CUST-0455,2025-02,EMEA,Pharma,Enterprise,18846,349,12,Renewed,0.75
CUST-0455,2025-03,EMEA,Pharma,Enterprise,28548,346,8,At Risk,0.27
CUST-0455,2025-04,EMEA,Pharma,Enterprise,10103,471,10,Lost,0.07
CUST-0455,2025-05,EMEA,Pharma,Enterprise,17380,235,6,Renewed,0.06
CUST-0455,2025-06,EMEA,Pharma,Enterprise,31343,318,18,Renewed,0.33
CUST-0455,2025-07,EMEA,Pharma,Enterprise,36851,137,2,Renewed,0.79
CUST-0455,2025-08,EMEA,Pharma,Enterprise,43947,39,15,Renewed,0.94
CUST-0456,2024-08,North America,High-Tech,Enterprise,25575,141,18,Renewed,0.03
CUST-0456,2024-09,North America,High-Tech,Enterprise,26907,87,18,Renewed,0.19
CUST-0456,2024-10,North America,High-Tech,Enterprise,22866,194,18,Renewed,0.04
CUST-0456,2024-11,North America,High-Tech,Enterprise,35641,402,15,Renewed,0.06
CUST-0456,2024-12,North America,High-Tech,Enterprise,8907,401,2,Lost,0.79
CUST-0456,2025-01,North America,High-Tech,Enterprise,39580,162,8,Renewed,0.7
CUST-0456,2025-02,North America,High-Tech,Enterprise,9454,67,9,At Risk,0.73
CUST-0456,2025-03,North America,High-Tech,Enterprise,10231,349,19,Renewed,0.78
CUST-0456,2025-04,North America,High-Tech,Enterprise,15966,158,8,Renewed,0.1
CUST-0456,2025-05,North America,High-Tech,Enterprise,44282,363,19,Lost,0.94
CUST-0456,2025-06,North America,High-Tech,Enterprise,34488,218,6,Lost,0.99
CUST-0456,2025-07,North America,High-Tech,Enterprise,47203,186,10,Renewed,0.11
CUST-0456,2025-08,North America,High-Tech,Enterprise,28514,332,2,Lost,0.26
CUST-0457,2024-09,North America,High-Tech,Enterprise,20226,498,11,At Risk,0.53
CUST-0457,2024-10,North America,High-Tech,Enterprise,41875,74,14,Lost,0.94
CUST-0457,2024-11,North America,High-Tech,Enterprise,27615,204,12,Renewed,0.57
CUST-0457,2024-12,North America,High-Tech,Enterprise,30621,65,6,Lost,0.94
CUST-0457,2025-01,North America,High-Tech,Enterprise,7077,498,10,Renewed,0.13
CUST-0457,2025-02,North America,High-Tech,Enterprise,13696,160,2,Renewed,0.8
CUST-0457,2025-03,North America,High-Tech,Enterprise,8202,421,4,At Risk,0.24
CUST-0457,2025-04,North America,High-Tech,Enterprise,17445,27,16,Renewed,0.01
CUST-0457,2025-05,North America,High-Tech,Enterprise,11935,428,2,Renewed,0.27
CUST-0457,2025-06,North America,High-Tech,Enterprise,22156,301,16,Renewed,0.45
CUST-0457,2025-07,North America,High-Tech,Enterprise,38969,78,8,Renewed,0.33
CUST-0457,2025-08,North America,High-Tech,Enterprise,14808,414,3,Renewed,0.14
CUST-0458,2025-01,North America,MedTech,SMB,21557,100,12,At Risk,0.96
CUST-0458,2025-02,North America,MedTech,SMB,35819,306,10,Renewed,0.28
CUST-0458,2025-03,North America,MedTech,SMB,30907,498,1,Renewed,0.35
CUST-0458,2025-04,North America,MedTech,SMB,18605,499,5,Lost,0.09
CUST-0458,2025-05,North America,MedTech,SMB,7361,252,18,At Risk,0.35
CUST-0458,2025-06,North America,MedTech,SMB,29276,204,0,Renewed,0.82
CUST-0458,2025-07,North America,MedTech,SMB,45774,331,0,Lost,0.04
CUST-0458,2025-08,North America,MedTech,SMB,24046,154,10,At Risk,0.86
CUST-0459,2024-08,North America,MedTech,Enterprise,14483,207,12,At Risk,0.32
CUST-0459,2024-09,North America,MedTech,Enterprise,43811,271,15,Renewed,0.32
CUST-0459,2024-10,North America,MedTech,Enterprise,38104,493,0,Renewed,0.96
CUST-0459,2024-11,North America,MedTech,Enterprise,49168,241,15,Renewed,0.83
CUST-0459,2024-12,North America,MedTech,Enterprise,18090,244,15,Renewed,0.55
CUST-0459,2025-01,North America,MedTech,Enterprise,15417,205,16,At Risk,0.56
CUST-0459,2025-02,North America,MedTech,Enterprise,18469,444,1,At Risk,0.62
CUST-0459,2025-03,North America,MedTech,Enterprise,12815,41,1,Renewed,0.18
CUST-0459,2025-04,North America,MedTech,Enterprise,30643,183,9,At Risk,0.21
CUST-0459,2025-05,North America,MedTech,Enterprise,44891,216,5,Renewed,0.21
CUST-0459,2025-06,North America,MedTech,Enterprise,49707,436,13,Renewed,0.91
CUST-0459,2025-07,North America,MedTech,Enterprise,5259,109,7,Renewed,0.78
CUST-0459,2025-08,North America,MedTech,Enterprise,14252,81,13,Renewed,0.32
CUST-0460,2025-01,EMEA,MedTech,SMB,47839,462,14,Renewed,0.02
CUST-0460,2025-02,EMEA,MedTech,SMB,14617,61,13,At Risk,0.57
CUST-0460,2025-03,EMEA,MedTech,SMB,6512,360,3,Renewed,0.77
CUST-0460,2025-04,EMEA,MedTech,SMB,10757,303,12,Renewed,0.71
CUST-0460,2025-05,EMEA,MedTech,SMB,7319,114,16,Renewed,0.68
CUST-0460,2025-06,EMEA,MedTech,SMB,18441,296,2,Renewed,0.21
CUST-0460,2025-07,EMEA,MedTech,SMB,47665,27,10,Renewed,0.15
CUST-0460,2025-08,EMEA,MedTech,SMB,18528,307,6,Renewed,0.63
CUST-0461,2024-12,North America,Pharma,Enterprise,39243,206,10,Renewed,0.15
CUST-0461,2025-01,North America,Pharma,Enterprise,28595,461,14,Renewed,0.6
CUST-0461,2025-02,North America,Pharma,Enterprise,16657,151,9,Renewed,0.15
CUST-0461,2025-03,North America,Pharma,Enterprise,6630,203,7,Renewed,0.5
CUST-0461,2025-04,North America,Pharma,Enterprise,35931,285,18,Renewed,0.78
CUST-0461,2025-05,North America,Pharma,Enterprise,32368,268,2,Renewed,0.32
CUST-0461,2025-06,North America,Pharma,Enterprise,35107,484,13,Lost,0.31
CUST-0461,2025-07,North America,Pharma,Enterprise,21842,340,14,Renewed,0.13
CUST-0461,2025-08,North America,Pharma,Enterprise,17352,23,7,Renewed,0.26
CUST-0462,2025-01,APAC,Pharma,SMB,48798,68,8,Renewed,0.4
CUST-0462,2025-02,APAC,Pharma,SMB,31026,306,4,At Risk,0.91
CUST-0462,2025-03,APAC,Pharma,SMB,36885,186,1,Renewed,0.19
CUST-0462,2025-04,APAC,Pharma,SMB,31186,476,9,Renewed,0.52
CUST-0462,2025-05,APAC,Pharma,SMB,42627,362,2,Renewed,0.77
CUST-0462,2025-06,APAC,Pharma,SMB,11320,9,5,At Risk,0.11
CUST-0462,2025-07,APAC,Pharma,SMB,15428,467,1,At Risk,0.29
CUST-0462,2025-08,APAC,Pharma,SMB,16201,364,17,Renewed,0.8
CUST-0463,2024-12,EMEA,Pharma,Mid-Market,27634,228,16,Renewed,0.18
CUST-0463,2025-01,EMEA,Pharma,Mid-Market,36141,312,16,Renewed,0.96
CUST-0463,2025-02,EMEA,Pharma,Mid-Market,21328,285,9,Renewed,0.84
CUST-0463,2025-03,EMEA,Pharma,Mid-Market,36212,199,0,At Risk,0.05
CUST-0463,2025-04,EMEA,Pharma,Mid-Market,28491,36,5,Renewed,0.08
CUST-0463,2025-05,EMEA,Pharma,Mid-Market,34916,297,5,Renewed,0.03
CUST-0463,2025-06,EMEA,Pharma,Mid-Market,46768,23,0,Renewed,0.16
CUST-0463,2025-07,EMEA,Pharma,Mid-Market,35421,460,14,Renewed,0.72
CUST-0463,2025-08,EMEA,Pharma,Mid-Market,12427,256,13,At Risk,0.02
CUST-0464,2024-08,North America,High-Tech,Mid-Market,45237,203,4,Renewed,0.3
CUST-0464,2024-09,North America,High-Tech,Mid-Market,9510,65,18,Renewed,0.5
CUST-0464,2024-10,North America,High-Tech,Mid-Market,33172,125,4,At Risk,0.19
CUST-0464,2024-11,North America,High-Tech,Mid-Market,42682,32,13,Renewed,0.85
CUST-0464,2024-12,North America,High-Tech,Mid-Market,16358,368,4,Renewed,0.85
CUST-0464,2025-01,North America,High-Tech,Mid-Market,14176,117,12,Renewed,0.28
CUST-0464,2025-02,North America,High-Tech,Mid-Market,19769,325,16,Renewed,0.41
CUST-0464,2025-03,North America,High-Tech,Mid-Market,20470,341,10,Renewed,0.34
CUST-0464,2025-04,North America,High-Tech,Mid-Market,38982,143,19,At Risk,0.38
CUST-0464,2025-05,North America,High-Tech,Mid-Market,17333,422,8,Renewed,0.71
CUST-0464,2025-06,North America,High-Tech,Mid-Market,12965,311,6,Renewed,0.72
CUST-0464,2025-07,North America,High-Tech,Mid-Market,47295,113,12,Renewed,0.56
CUST-0464,2025-08,North America,High-Tech,Mid-Market,32257,49,0,Renewed,0.01
CUST-0465,2024-08,North America,High-Tech,Enterprise,39626,398,16,Lost,0.66
CUST-0465,2024-09,North America,High-Tech,Enterprise,20888,59,4,Renewed,0.63
CUST-0465,2024-10,North America,High-Tech,Enterprise,10984,393,5,Renewed,0.61
CUST-0465,2024-11,North America,High-Tech,Enterprise,49637,308,10,Renewed,0.21
CUST-0465,2024-12,North America,High-Tech,Enterprise,37907,27,16,Renewed,0.65
CUST-0465,2025-01,North America,High-Tech,Enterprise,24435,413,14,Renewed,0.03
CUST-0465,2025-02,North America,High-Tech,Enterprise,34376,420,7,Renewed,0.45
CUST-0465,2025-03,North America,High-Tech,Enterprise,40588,371,7,Renewed,0.1
CUST-0465,2025-04,North America,High-Tech,Enterprise,29823,498,10,Renewed,0.81
CUST-0465,2025-05,North America,High-Tech,Enterprise,31018,229,2,Renewed,0.69
CUST-0465,2025-06,North America,High-Tech,Enterprise,25153,490,0,Renewed,0.67
CUST-0465,2025-07,North America,High-Tech,Enterprise,38224,200,17,Renewed,0.71
CUST-0465,2025-08,North America,High-Tech,Enterprise,41423,173,8,Renewed,0.59
CUST-0466,2024-09,EMEA,High-Tech,Mid-Market,15588,305,15,Renewed,0.18
CUST-0466,2024-10,EMEA,High-Tech,Mid-Market,29401,454,2,Renewed,0.54
CUST-0466,2024-11,EMEA,High-Tech,Mid-Market,30282,82,4,Renewed,0.78
CUST-0466,2024-12,EMEA,High-Tech,Mid-Market,35413,266,19,Lost,0.01
CUST-0466,2025-01,EMEA,High-Tech,Mid-Market,49545,193,3,Renewed,0.02
CUST-0466,2025-02,EMEA,High-Tech,Mid-Market,37879,382,1,Renewed,0.49
CUST-0466,2025-03,EMEA,High-Tech,Mid-Market,47880,465,1,Renewed,0.62
CUST-0466,2025-04,EMEA,High-Tech,Mid-Market,37111,94,1,Renewed,0.43
CUST-0466,2025-05,EMEA,High-Tech,Mid-Market,11649,196,17,Renewed,0.32
CUST-0466,2025-06,EMEA,High-Tech,Mid-Market,36731,150,5,Renewed,0.68
CUST-0466,2025-07,EMEA,High-Tech,Mid-Market,42897,274,18,Renewed,0.01
CUST-0466,2025-08,EMEA,High-Tech,Mid-Market,25400,54,3,Renewed,0.84
CUST-0467,2024-03,North America,Pharma,SMB,19524,63,11,Renewed,0.5
CUST-0467,2024-04,North America,Pharma,SMB,48363,51,12,Renewed,0.6
CUST-0467,2024-05,North America,Pharma,SMB,33244,223,2,Renewed,0.81
CUST-0467,2024-06,North America,Pharma,SMB,26387,492,9,Renewed,0.64
CUST-0467,2024-07,North America,Pharma,SMB,17747,394,6,Lost,0.64
CUST-0467,2024-08,North America,Pharma,SMB,22341,6,16,Renewed,0.98
CUST-0467,2024-09,North America,Pharma,SMB,7472,479,9,Renewed,0.72
CUST-0467,2024-10,North America,Pharma,SMB,11397,200,15,Renewed,0.4
CUST-0467,2024-11,North America,Pharma,SMB,17443,487,1,At Risk,0.48
CUST-0467,2024-12,North America,Pharma,SMB,15091,24,7,Renewed,0.97
CUST-0467,2025-01,North America,Pharma,SMB,46268,34,9,Renewed,0.29
CUST-0467,2025-02,North America,Pharma,SMB,16158,477,7,Renewed,0.63
CUST-0467,2025-03,North America,Pharma,SMB,36441,374,5,Renewed,0.11
CUST-0467,2025-04,North America,Pharma,SMB,20607,8,13,Renewed,0.51
CUST-0467,2025-05,North America,Pharma,SMB,17413,344,2,Renewed,0.62
CUST-0467,2025-06,North America,Pharma,SMB,18878,478,12,Renewed,0.07
CUST-0467,2025-07,North America,Pharma,SMB,17488,188,12,Lost,0.55
CUST-0467,2025-08,North America,Pharma,SMB,24456,73,15,Renewed,0.4
CUST-0468,2024-03,APAC,MedTech,SMB,23869,326,3,Renewed,0.35
CUST-0468,2024-04,APAC,MedTech,SMB,5308,325,0,Renewed,0.57
CUST-0468,2024-05,APAC,MedTech,SMB,20465,375,19,Renewed,0.5
CUST-0468,2024-06,APAC,MedTech,SMB,35736,75,16,At Risk,0.66
CUST-0468,2024-07,APAC,MedTech,SMB,25277,345,14,Renewed,0.04
CUST-0468,2024-08,APAC,MedTech,SMB,36703,422,18,Renewed,0.43
CUST-0468,2024-09,APAC,MedTech,SMB,21459,326,4,Renewed,0.26
CUST-0468,2024-10,APAC,MedTech,SMB,9717,191,11,Renewed,0.4
CUST-0468,2024-11,APAC,MedTech,SMB,44682,94,14,Renewed,0.92
CUST-0468,2024-12,APAC,MedTech,SMB,43774,357,17,Renewed,0.01
CUST-0468,2025-01,APAC,MedTech,SMB,20875,274,2,Renewed,0.4
CUST-0468,2025-02,APAC,MedTech,SMB,27737,208,12,Renewed,0.84
CUST-0468,2025-03,APAC,MedTech,SMB,34716,316,17,Renewed,0.58
